filename,PeakAccuracy,TotalAccuracy,Total_pellets,Total_pokes,PokesPerPellet,RetrievalTime,PokeTime,Win-stay,Lose-shift,Lose-stay,daily pellets,PeakAccuracy_Day,PeakAccuracy_Night,Win-stay_Day,Win-stay_Night,Lose-shift_Day,Lose-shift_Night,Session_type,Mouse_ID,Sex
MYT1L_001_8_36_Bandit100_20250303.csv,6444.444444444444,57.06371191135734,205,361,1.7609756097560976,1.07,0.16,72.22222222222221,44.89795918367347,55.10204081632652,206.65296596885992,6599.999999999998,7200.0,78.68852459016394,66.15384615384615,38.88888888888889,48.38709677419355,Bandit100,MYT1L_001_8_36,M
MYT1L_001_8_41_Bandit100_20250303.csv,8111.111111111111,73.70370370370371,198,270,1.3636363636363635,1.2,0.1,90.38461538461539,50.0,50.0,199.0921723019917,9666.666666666666,8000.0,95.71428571428572,86.04651162790698,33.33333333333333,54.54545454545454,Bandit100,MYT1L_001_8_41,F
MYT1L_001_9_11_Bandit100_20250303.csv,7699.999999999998,69.48051948051948,213,308,1.4460093896713615,0.82,0.1,84.67153284671532,53.84615384615385,46.15384615384615,224.54367705815918,7000.0,8333.333333333334,90.47619047619048,82.10526315789474,33.33333333333333,64.70588235294117,Bandit100,MYT1L_001_9_11,F
NF1_003_140_12_Bandit100_20250804.csv,6499.999999999998,66.15853658536585,216,327,1.5138888888888888,0.92,0.13,80.58823529411765,34.48275862068966,65.51724137931035,225.14049666170325,6000.0,7666.666666666667,77.04918032786885,83.33333333333334,21.428571428571427,46.666666666666664,Bandit100,NF1_003_140_12,F
NF1_003_140_15_Bandit100_20250804.csv,7400.0,66.2379421221865,206,310,1.5048543689320388,0.98,0.12,86.36363636363636,55.55555555555556,44.44444444444444,207.090581185642,6500.0,7333.333333333334,94.73684210526315,83.62068965517241,66.66666666666666,53.333333333333336,Bandit100,NF1_003_140_15,F
NF1_003_140_8_Bandit100_20250804.csv,7444.444444444444,65.5844155844156,202,308,1.5247524752475248,0.79,0.1,89.6774193548387,46.15384615384615,53.84615384615385,202.66381782923236,8333.333333333332,7285.714285714284,86.27450980392157,91.2621359223301,50.0,44.44444444444444,Bandit100,NF1_003_140_8,F
NF1_003_141_19_Bandit100_20250804.csv,7875.0,70.51282051282051,165,237,1.4363636363636363,0.73,0.16,88.39285714285714,63.1578947368421,36.84210526315789,168.59234380728248,8000.0,7750.0,83.72093023255815,91.30434782608695,42.857142857142854,75.0,Bandit100,NF1_003_141_19,F
NF1_003_141_23_Bandit100_20250804.csv,7100.000000000002,73.37662337662337,225,308,1.3688888888888888,0.66,0.2,91.70984455958549,48.148148148148145,51.85185185185185,229.90898494071658,7000.0,6333.333333333333,90.27777777777779,92.56198347107438,57.14285714285714,45.0,Bandit100,NF1_003_141_23,M
NF1_003_142_55_Bandit100_20250804.csv,7200.0,60.85626911314985,198,326,1.6464646464646464,0.66,0.14,76.82119205298014,56.09756097560976,43.90243902439025,202.15397639091378,5749.999999999999,8166.666666666667,77.27272727272727,76.63551401869158,55.55555555555556,56.52173913043478,Bandit100,NF1_003_142_55,M
NF1_003_144_26_Bandit100_20250804.csv,9000.0,75.34883720930232,161,215,1.3354037267080745,0.85,0.1,92.1259842519685,75.0,25.0,174.40843332959514,9000.0,9000.0,92.85714285714286,91.54929577464789,100.0,50.0,Bandit100,NF1_003_144_26,M
NF1_003_144_28_Bandit100_20250804.csv,8600.000000000002,73.94366197183099,209,283,1.354066985645933,0.66,0.11,92.51336898395722,20.0,80.0,212.99524564183835,8833.333333333334,8800.000000000002,95.1219512195122,90.47619047619048,25.0,16.666666666666664,Bandit100,NF1_003_144_28,M
NF1_003_145_34_Bandit100_20250804.csv,9363.636363636362,86.66666666666667,233,269,1.1545064377682404,0.85,0.12,98.0295566502463,71.42857142857143,28.57142857142857,243.13734922372015,8666.666666666666,9714.285714285716,97.14285714285714,98.49624060150376,,71.42857142857143,Bandit100,NF1_003_145_34,M
NF1_003_146_42_Bandit100_20250804.csv,8444.444444444443,68.65671641791045,184,269,1.4619565217391304,0.72,0.09,86.77685950413223,54.54545454545454,45.45454545454545,189.03210463733652,7666.666666666667,8600.0,80.0,89.53488372093024,62.5,33.33333333333333,Bandit100,NF1_003_146_42,F
NF1_003_146_46_Bandit100_20250804.csv,7400.0,78.9272030651341,206,260,1.2621359223300972,0.66,0.11,95.23809523809523,33.33333333333333,66.66666666666666,211.97908602598767,7500.0,7666.666666666666,92.3076923076923,96.55172413793103,50.0,0.0,Bandit100,NF1_003_146_46,M
NF1_003_146_50_Bandit100_20250804.csv,7750.0,62.629757785467135,180,288,1.6,0.66,0.11,88.34355828220859,35.294117647058826,64.70588235294117,191.92930780559647,7500.0,8200.0,86.20689655172413,89.52380952380953,40.0,33.33333333333333,Bandit100,NF1_003_146_50,M
NF1_003_147_2_Bandit100_20250804.csv,6900.0,61.66666666666667,221,362,1.6380090497737556,0.61,0.09,77.9874213836478,47.2972972972973,52.702702702702695,225.46018760138233,9000.0,6374.999999999999,89.58333333333334,72.97297297297297,66.66666666666666,45.588235294117645,Bandit100,NF1_003_147_2,F
SHANK3B_004_115_85_Bandit100_20250818.csv,7555.555555555556,63.022508038585215,195,310,1.5897435897435896,0.79,0.13,80.2547770700637,51.515151515151516,48.484848484848484,198.79089532440398,7000.0,7833.333333333334,79.16666666666666,80.73394495412845,30.0,59.09090909090909,Bandit100,SHANK3B_004_115_85,F
SHANK3B_004_120_96_Bandit100_20250818.csv,7333.333333333333,58.986175115207374,128,217,1.6953125,0.98,0.11,82.0754716981132,40.0,60.0,129.41093870673313,8000.0,7000.0,89.65517241379311,79.22077922077922,28.57142857142857,50.0,Bandit100,SHANK3B_004_120_96,M
SHANK3B_004_122_12_Bandit100_20250818.csv,6750.0,61.32404181184668,175,286,1.6342857142857143,0.61,0.12,80.76923076923077,33.33333333333333,66.66666666666666,193.68742835307603,5500.000000000001,7000.0,75.0,82.0754716981132,75.0,28.57142857142857,Bandit100,SHANK3B_004_122_12,F
SHANK3B_004_122_15_Bandit100_20250818.csv,6625.0,59.044368600682596,172,292,1.697674418604651,0.79,0.16,85.24590163934425,31.70731707317073,68.29268292682927,184.11509657075285,5000.0,6714.285714285714,76.92307692307693,87.5,36.36363636363637,30.0,Bandit100,SHANK3B_004_122_15,F
SHANK3B_004_126_28_Bandit100_20250818.csv,8125.0,67.74193548387096,189,280,1.4814814814814814,0.82,0.13,76.0,62.5,37.5,190.46152769516078,8000.0,8000.0,76.31578947368422,75.5813953488372,57.14285714285714,64.70588235294117,Bandit100,SHANK3B_004_126_28,F
SHANK3B_004_126_31_Bandit100_20250818.csv,8250.0,68.42105263157895,168,248,1.4761904761904763,0.67,0.12,83.72093023255815,46.15384615384615,53.84615384615385,169.91644750622572,6500.0,9000.0,86.27450980392157,82.05128205128204,41.66666666666667,50.0,Bandit100,SHANK3B_004_126_31,M
SHANK3B_004_68_23_Bandit100_20250818.csv,8000.0,70.69486404833837,233,331,1.4206008583690988,1.04,0.25,87.82051282051282,65.51724137931035,34.48275862068966,235.6638302832498,7000.0,8142.857142857143,87.2340425531915,88.07339449541286,80.0,62.5,Bandit100,SHANK3B_004_68_23,M
SHANK3B_004_69_32_Bandit100_20250818.csv,8000.0,60.895522388059696,203,334,1.645320197044335,0.55,0.26,80.95238095238095,27.27272727272727,72.72727272727273,205.13727726632607,8333.333333333332,8750.0,80.72289156626506,81.17647058823529,40.0,16.666666666666664,Bandit100,SHANK3B_004_69_32,M
SHANK3B_004_69_33_Bandit100_20250818.csv,7888.888888888889,66.30824372759857,185,279,1.508108108108108,0.75,0.15,76.92307692307693,43.333333333333336,56.666666666666664,185.70714874928836,7000.0,8333.333333333332,89.47368421052632,72.38095238095238,0.0,48.148148148148145,Bandit100,SHANK3B_004_69_33,F
SHANK3B_004_70_4_Bandit100_20250818.csv,6857.142857142857,61.33828996282528,164,268,1.6341463414634145,0.67,0.11,81.53846153846153,45.45454545454545,54.54545454545454,167.27289794194257,10000.0,7000.0,78.04878048780488,83.14606741573034,50.0,41.66666666666667,Bandit100,SHANK3B_004_70_4,M
SHANK3B_004_71_38_Bandit100_20250818.csv,7666.666666666667,59.154929577464785,125,212,1.696,1.28,0.21,84.94623655913979,52.63157894736842,47.368421052631575,127.09590800303543,9000.0,7000.0,88.23529411764706,83.05084745762711,75.0,36.36363636363637,Bandit100,SHANK3B_004_71_38,F
SHANK3B_004_72_63_Bandit100_20250818.csv,6875.0,57.09342560553633,165,289,1.7515151515151515,0.79,0.16,89.47368421052632,36.0,64.0,171.51725880385482,6750.0,6750.0,80.0,95.1219512195122,28.57142857142857,45.45454545454545,Bandit100,SHANK3B_004_72_63,M
SHANK3B_004_73_12_Bandit100_20250818.csv,8500.0,63.28502415458937,130,206,1.5846153846153845,0.95,0.15,96.15384615384616,20.0,80.0,138.0545221686894,6500.0,8750.0,96.42857142857143,96.05263157894737,20.0,20.0,Bandit100,SHANK3B_004_73_12,F
SHANK3B_004_73_16_Bandit100_20250818.csv,7833.333333333333,58.43621399176955,142,243,1.7112676056338028,0.69,0.18,84.78260869565217,58.333333333333336,41.66666666666667,143.95944804280484,6000.0,8000.0,94.44444444444444,82.43243243243244,50.0,62.5,Bandit100,SHANK3B_004_73_16,F
SHANK3B_004_75_47_Bandit100_20250818.csv,7000.0,63.829787234042556,180,282,1.5666666666666667,0.67,0.22,83.33333333333334,32.25806451612903,67.74193548387096,180.25034770514605,7500.0,6833.333333333333,76.92307692307693,85.85858585858585,33.33333333333333,31.57894736842105,Bandit100,SHANK3B_004_75_47,M
SHANK3B_004_77_56_Bandit100_20250818.csv,7250.0,60.0,165,274,1.6606060606060606,0.61,0.18,68.90756302521008,58.333333333333336,41.66666666666667,167.35144272533046,6250.0,8000.0,70.73170731707317,67.94871794871796,80.0,52.63157894736842,Bandit100,SHANK3B_004_77_56,M
WAC_006_198_77_Bandit100_20251020.csv,9222.22222222222,78.17460317460318,197,251,1.2741116751269035,0.37,0.17,96.93251533742331,60.0,40.0,218.11751137310182,8666.666666666666,9333.333333333332,93.02325581395348,98.33333333333333,50.0,66.66666666666666,Bandit100,WAC_006_198_77,M
WAC_006_199_93_Bandit100_20251020.csv,7600.0,67.21854304635761,202,301,1.49009900990099,0.56,0.21,84.07643312101911,68.42105263157895,31.57894736842105,203.38605686720163,7250.0,7166.666666666666,70.58823529411765,90.56603773584906,80.0,55.55555555555556,Bandit100,WAC_006_199_93,M
WAC_006_199_95_Bandit100_20251020.csv,8000.0,61.23188405797102,169,275,1.6272189349112427,0.88,0.18,80.62015503875969,44.0,56.00000000000001,182.5450999512433,8000.0,8000.0,86.0,77.21518987341773,83.33333333333334,31.57894736842105,Bandit100,WAC_006_199_95,F
WAC_006_200_85_Bandit100_20251020.csv,7000.0,61.62361623616236,166,273,1.644578313253012,1.48,0.16,65.0485436893204,43.47826086956522,56.52173913043478,172.727599209912,7333.333333333333,6250.0,66.66666666666666,63.793103448275865,85.71428571428571,25.0,Bandit100,WAC_006_200_85,F
WAC_006_200_87_Bandit100_20251020.csv,9300.0,74.822695035461,210,282,1.3428571428571427,0.82,0.16,86.875,73.33333333333333,26.666666666666668,220.16061832014975,8750.0,9333.333333333332,87.93103448275862,86.27450980392157,87.5,57.14285714285714,Bandit100,WAC_006_200_87,M
WAC_006_201_83_Bandit100_20251020.csv,7857.142857142859,63.671875,162,255,1.5740740740740742,0.75,0.17,87.5,47.61904761904761,52.38095238095239,164.5542277810682,7333.333333333334,7600.0,93.93939393939394,84.81012658227847,33.33333333333333,53.333333333333336,Bandit100,WAC_006_201_83,F
WAC_006_201_84_Bandit100_20251020.csv,7499.999999999998,67.54098360655738,205,306,1.4926829268292683,1.07,0.09,84.472049689441,38.095238095238095,61.904761904761905,208.45855635328704,6500.0,7666.666666666667,78.94736842105263,87.37864077669903,46.15384615384615,25.0,Bandit100,WAC_006_201_84,F
WAC_006_203_6_Unknown_20251020.csv,8125.0,64.78405315614619,195,300,1.5384615384615385,0.56,0.19,86.36363636363636,27.77777777777778,72.22222222222221,196.34075282601094,9500.0,7400.0,84.48275862068965,87.5,0.0,35.714285714285715,Bandit100,WAC_006_203_6,F
WAC_006_235_13_Bandit100_20251020.csv,7444.444444444444,69.8473282442748,183,261,1.4262295081967213,0.85,0.19,90.69767441860465,63.1578947368421,36.84210526315789,189.76703993086812,6666.666666666666,8200.0,84.44444444444444,94.04761904761905,50.0,69.23076923076923,Bandit100,WAC_006_235_13,F
WAC_006_235_20_Bandit100_20251020.csv,8125.0,65.90038314176245,172,261,1.5174418604651163,0.88,0.12,86.8421052631579,54.54545454545454,45.45454545454545,172.11354713178832,8500.0,8000.0,80.55555555555556,89.6103896103896,75.0,50.0,Bandit100,WAC_006_235_20,F
WAC_006_260_25_Bandit100_20251020.csv,8000.0,70.93425605536332,204,288,1.411764705882353,0.37,0.1,92.5925925925926,16.666666666666664,83.33333333333334,205.13058080954312,7666.666666666667,8166.666666666667,90.32258064516128,94.0,33.33333333333333,0.0,Bandit100,WAC_006_260_25,M
WAC_006_264_30_Bandit100_20251020.csv,7625.0,58.01282051282052,181,311,1.718232044198895,0.44,0.16,78.80794701986756,40.0,60.0,192.14626234825775,10000.0,6833.333333333333,89.47368421052632,75.22123893805309,40.0,41.37931034482759,Bandit100,WAC_006_264_30,M
