filename,PeakAccuracy,Total_pellets,Total_pokes,PokesPerPellet,RetrievalTime,PokeTime,Win-stay,Lose-shift,daily pellets,PeakAccuracy_Day,PeakAccuracy_Night,Win-stay_Day,Win-stay_Night,Lose-shift_Day,Lose-shift_Night,Session_type,Mouse_ID,Sex
CNTNAP2_008_248_46_FR1_20251120.csv,66.66666666666666,111,179,1.6126126126126126,1.1,0.15,0.9230769230769231,0.34146341463414637,155.19381585489072,71.42857142857143,64.70588235294117,1.0,0.8863636363636364,0.36363636363636365,0.3333333333333333,FR1,CNTNAP2_008_248_46,F
CNTNAP2_008_248_48_FR1_20251120.csv,60.09852216748769,121,205,1.6942148760330578,0.91,0.135,0.8658536585365854,0.4166666666666667,163.11472873015381,76.74418604651163,55.625,0.8181818181818182,0.8833333333333333,0.7142857142857143,0.36585365853658536,FR1,CNTNAP2_008_248_48,F
CNTNAP2_008_342_40_FR1_20251120.csv,80.55555555555556,86,114,1.3255813953488371,0.67,0.17,0.9459459459459459,0.5882352941176471,116.2763357361631,76.47058823529412,81.31868131868131,1.0,0.9375,0.25,0.6923076923076923,FR1,CNTNAP2_008_342_40,M
CNTNAP2_008_352_55_FR1_20251120.csv,63.565891472868216,81,145,1.7901234567901234,0.79,0.13,0.8235294117647058,0.6285714285714286,109.47017104714226,80.64516129032258,58.16326530612245,0.8,0.8421052631578947,0.6,0.6333333333333333,FR1,CNTNAP2_008_352_55,F
CNTNAP2_008_352_58_FR1_20251120.csv,68.9922480620155,88,134,1.5227272727272727,1.16,0.13,0.6666666666666666,0.6086956521739131,117.57101547882294,90.0,65.13761467889908,0.8,0.6363636363636364,,0.6086956521739131,FR1,CNTNAP2_008_352_58,F
ChowHFD_177_FR1_20250724.csv,66.83937823834198,128,196,1.53125,0.66,0.15,0.925,0.375,172.15408853603535,70.0,66.47398843930635,0.9090909090909091,0.927536231884058,0.5,0.36363636363636365,FR1,ChowHFD_177,M
ChowHFD_182_FR1_20250724.csv,81.875,130,163,1.2538461538461538,0.69,0.13,0.9680851063829787,0.5652173913043478,177.66894278314106,96.15384615384616,79.1044776119403,1.0,0.9594594594594594,1.0,0.5454545454545454,FR1,ChowHFD_182,M
ChowHFD_183_FR1_20250724.csv,85.1063829787234,120,147,1.225,0.66,0.15,0.972972972972973,0.4117647058823529,160.0296351176144,96.42857142857143,82.30088495575221,1.0,0.9636363636363636,,0.4117647058823529,FR1,ChowHFD_183,M
ChowHFD_184_FR1_20250724.csv,90.55555555555556,162,184,1.1358024691358024,0.66,0.19,1.0,0.4,220.1153467435645,90.625,90.54054054054053,1.0,1.0,0.6666666666666666,0.2857142857142857,FR1,ChowHFD_184,M
ChowHFD_185_FR1_20250724.csv,79.74683544303798,126,161,1.2777777777777777,0.72,0.13,0.9512195121951219,0.5416666666666666,171.054161494587,71.11111111111111,83.1858407079646,0.8571428571428571,0.9836065573770492,0.7,0.42857142857142855,FR1,ChowHFD_185,M
ChowHFD_186_FR1_20250724.csv,89.51612903225806,110,123,1.1181818181818182,0.66,0.13,0.9459459459459459,0.8,149.81488713582752,100.0,86.45833333333334,1.0,0.9272727272727272,,0.8,FR1,ChowHFD_186,M
ChowHFD_187_FR1_20250724.csv,76.37362637362637,138,191,1.3840579710144927,0.66,0.12,0.9,0.625,186.50764070070815,73.91304347826086,77.20588235294117,0.9545454545454546,0.8846153846153846,0.5454545454545454,0.6551724137931034,FR1,ChowHFD_187,M
ChowHFD_189_FR1_20250724.csv,69.0909090909091,113,167,1.4778761061946903,0.72,0.08,0.8840579710144928,0.4666666666666667,153.7223838108794,75.0,67.88321167883211,1.0,0.8666666666666667,0.2857142857142857,0.5,FR1,ChowHFD_189,M
ChowHFD_190_FR1_20250724.csv,71.23287671232876,103,147,1.4271844660194175,0.66,0.16,0.9166666666666666,0.4230769230769231,141.48100329076854,72.72727272727273,71.11111111111111,1.0,0.9117647058823529,0.6666666666666666,0.391304347826087,FR1,ChowHFD_190,M
ChowHFD_670_FR1_20250724.csv,78.07486631016043,145,189,1.303448275862069,0.66,0.17,0.9519230769230769,0.35294117647058826,195.73292783217215,100.0,74.69135802469135,1.0,0.9425287356321839,,0.35294117647058826,FR1,ChowHFD_670,M
ChowHFD_671_FR1_20250724.csv,75.56818181818183,132,180,1.3636363636363635,0.66,0.12,0.9361702127659575,0.5161290322580645,177.33333333333334,66.66666666666666,78.1021897810219,0.9285714285714286,0.9375,0.75,0.43478260869565216,FR1,ChowHFD_671,M
ChowHFD_672_FR1_20250724.csv,62.7906976744186,134,228,1.7014925373134329,0.66,0.16,0.9178082191780822,0.4857142857142857,181.33482580103538,86.36363636363636,60.10362694300518,1.0,0.9032258064516129,1.0,0.4626865671641791,FR1,ChowHFD_672,M
ChowHFD_674_FR1_20250724.csv,85.78199052132702,180,216,1.2,0.66,0.22,0.9833333333333333,0.2857142857142857,242.5799246125925,100.0,82.85714285714286,1.0,0.9787234042553191,,0.2857142857142857,FR1,ChowHFD_674,M
DNMT3a_002_19_45_FR1_20250501.csv,60.0,77,132,1.7142857142857142,0.31,0.13,0.9433962264150944,0.32432432432432434,105.72123303788533,69.23076923076923,58.97435897435898,1.0,0.9375,1.0,0.2857142857142857,FR1,DNMT3A_002_19_45,M
DNMT3a_002_19_47_FR1_20250501.csv,64.70588235294117,99,155,1.5656565656565657,0.44,0.13,0.8163265306122449,0.358974358974359,132.03463871694737,84.21052631578947,61.940298507462686,0.8571428571428571,0.8095238095238095,,0.358974358974359,FR1,DNMT3A_002_19_47,F
DNMT3a_002_19_49_FR1_20250501.csv,71.21212121212122,93,131,1.4086021505376345,1.01,0.15,0.9411764705882353,0.42857142857142855,126.75273333745136,68.75,71.55172413793103,0.875,0.95,0.25,0.4583333333333333,FR1,DNMT3A_002_19_49,F
DNMT3a_002_19_53_FR1_20250501.csv,85.29411764705883,115,144,1.2521739130434784,0.44,0.13,0.9555555555555556,0.4666666666666667,153.33569962499422,100.0,83.73983739837398,1.0,0.95,,0.4666666666666667,FR1,DNMT3A_002_19_53,F
DNMT3a_002_22_11_FR1_20250403.csv,75.57251908396947,98,134,1.3673469387755102,0.56,0.07,0.8767123287671232,0.44,131.30699088145894,100.0,72.64957264957265,1.0,0.859375,,0.44,FR1,DNMT3A_002_22_11,F
DNMT3a_002_22_12_FR1_20250403.csv,95.23809523809523,99,104,1.0505050505050506,0.56,0.06,1.0,0.0,133.33950645863234,100.0,93.33333333333333,1.0,1.0,,0.0,FR1,DNMT3A_002_22_12,M
DNMT3a_002_22_9_FR1_20250403.csv,85.21739130434783,97,118,1.2164948453608246,0.69,0.09,0.9583333333333334,0.46153846153846156,132.11009174311926,100.0,83.80952380952381,1.0,0.953125,,0.46153846153846156,FR1,DNMT3A_002_22_9,F
DNMT3a_002_23_5_FR1_20250403.csv,72.72727272727273,63,90,1.4285714285714286,0.94,0.24,0.9615384615384616,0.125,85.47711428173935,55.55555555555556,77.14285714285715,1.0,0.95,0.16666666666666666,0.1,FR1,DNMT3A_002_23_5,F
DNMT3a_002_24_2_FR1_20250403.csv,69.54022988505747,120,182,1.5166666666666666,0.82,0.135,0.7341772151898734,0.5384615384615384,161.5053897439093,83.33333333333334,67.94871794871796,0.8333333333333334,0.7164179104477612,0.0,0.56,FR1,DNMT3A_002_24_2,F
DNMT3a_002_25_24_FR1_20250403.csv,71.72413793103448,103,145,1.4077669902912622,1.0,0.11,0.8923076923076924,0.3225806451612903,139.72104305639783,88.88888888888889,67.79661016949152,0.9375,0.8775510204081632,0.3333333333333333,0.32142857142857145,FR1,DNMT3A_002_25_24,M
DNMT3a_002_25_29_FR1_20250403.csv,58.2089552238806,77,136,1.7662337662337662,0.69,0.13,0.8846153846153846,0.24444444444444444,105.0210378681627,24.489795918367346,77.64705882352942,0.3333333333333333,0.9565217391304348,0.21875,0.3076923076923077,FR1,DNMT3A_002_25_29,M
DNMT3a_002_26_55_FR1_20250501.csv,64.19753086419753,103,164,1.5922330097087378,0.63,0.17,0.8955223880597015,0.20454545454545456,138.91963761170032,43.75,72.80701754385966,0.7692307692307693,0.9259259259259259,0.13043478260869565,0.2857142857142857,FR1,DNMT3A_002_26_55,F
DNMT3a_002_26_56_FR1_20250501.csv,50.476190476190474,106,216,2.0377358490566038,0.5,0.12,0.6984126984126984,0.37662337662337664,141.3922467694873,56.666666666666664,49.44444444444444,0.5714285714285714,0.7142857142857143,0.5555555555555556,0.35294117647058826,FR1,DNMT3A_002_26_56,F
DNMT3a_002_26_59_FR1_20250501.csv,78.78787878787878,103,132,1.2815533980582525,0.6599999999999999,0.165,0.9629629629629629,0.23529411764705882,141.41643059490085,100.0,74.31192660550458,1.0,0.953125,,0.23529411764705882,FR1,DNMT3A_002_26_59,M
DNMT3a_002_27_40_FR1_20250501.csv,75.0,110,149,1.3545454545454545,0.75,0.11,0.9253731343283582,0.5416666666666666,148.2379126993941,80.0,74.43609022556392,1.0,0.9206349206349206,1.0,0.5,FR1,DNMT3A_002_27_40,M
DNMT3a_002_28_31_FR1_20250501.csv,75.67567567567568,111,150,1.3513513513513513,0.56,0.18,0.8933333333333333,0.6,149.78870950265465,72.22222222222221,76.15384615384615,0.8333333333333334,0.8985507246376812,0.6666666666666666,0.5882352941176471,FR1,DNMT3A_002_28_31,M
FMR1_007_207_61_FR1_20251106.csv,61.95652173913043,113,192,1.6991150442477876,0.85,0.1,0.8571428571428571,0.36,153.4420713184091,76.47058823529412,58.666666666666664,0.9285714285714286,0.8367346938775511,0.2,0.37777777777777777,FR1,FMR1_007_207_61,F
FMR1_007_210_79_FR1_20251106.csv,95.9349593495935,117,122,1.0427350427350428,0.31,0.12,1.0,0.0,163.3898522388538,100.0,94.18604651162791,1.0,1.0,,0.0,FR1,FMR1_007_210_79,M
FMR1_007_211_81_FR1_20251106.csv,53.74149659863946,78,152,1.9487179487179487,1.0350000000000001,0.2,0.696969696969697,0.48936170212765956,105.50265858785706,63.63636363636363,52.0,1.0,0.5833333333333334,0.8,0.4523809523809524,FR1,FMR1_007_211_81,F
FMR1_007_211_83_FR1_20251106.csv,62.371134020618555,121,196,1.6198347107438016,0.97,0.17,0.7468354430379747,0.5416666666666666,168.7745185089518,58.139534883720934,63.576158940397356,0.7222222222222222,0.7540983606557377,0.5,0.5555555555555556,FR1,FMR1_007_211_83,F
FMR1_007_213_39_FR1_20251106.csv,77.93103448275862,112,145,1.2946428571428572,0.37,0.12,0.972972972972973,0.23809523809523808,152.61438419333157,100.0,73.98373983739837,1.0,0.9672131147540983,,0.23809523809523808,FR1,FMR1_007_213_39,M
FMR1_007_213_40_FR1_20251106.csv,59.86842105263158,90,153,1.7,0.67,0.16,0.8378378378378378,0.3111111111111111,121.43265325034363,72.72727272727273,57.692307692307686,0.875,0.8275862068965517,0.5,0.2926829268292683,FR1,FMR1_007_213_40,F
FMR1_007_214_94_FR1_20251106.csv,86.76470588235294,117,135,1.1538461538461537,0.24,0.155,0.9615384615384616,0.4444444444444444,158.50006995942354,100.0,83.4862385321101,1.0,0.9516129032258065,,0.4444444444444444,FR1,FMR1_007_214_94,M
FMR1_007_214_98_FR1_20251106.csv,83.23353293413174,138,166,1.2028985507246377,0.37,0.15,0.9666666666666667,0.23529411764705882,184.0255591054313,100.0,78.94736842105263,1.0,0.9571428571428572,,0.23529411764705882,FR1,FMR1_007_214_98,M
FMR1_007_218_77_FR1_20251106.csv,82.85714285714286,115,140,1.2173913043478262,0.5,0.13,0.963855421686747,0.14285714285714285,155.70227904736754,88.88888888888889,80.76923076923077,0.9545454545454546,0.9672131147540983,0.0,0.16666666666666666,FR1,FMR1_007_218_77,M
FMR1_007_221_47_FR1_20251106.csv,90.38461538461539,93,103,1.10752688172043,0.5,0.11,1.0,0.3333333333333333,127.17820231756971,84.375,93.05555555555556,1.0,1.0,0.3333333333333333,0.3333333333333333,FR1,FMR1_007_221_47,M
FMR1_007_221_51_FR1_20251106.csv,69.66292134831461,123,179,1.4552845528455285,0.5,0.09,0.9206349206349206,0.4857142857142857,165.65287978353305,76.92307692307693,68.42105263157895,0.9166666666666666,0.9215686274509803,0.4,0.5,FR1,FMR1_007_221_51,M
FMR1_007_307_40_FR1_20251106.csv,68.33333333333333,122,184,1.5081967213114753,0.85,0.165,0.8904109589041096,0.358974358974359,167.238964513337,89.65517241379311,64.23841059602648,0.9411764705882353,0.875,0.6666666666666666,0.3333333333333333,FR1,FMR1_007_307_40,F
MYT1L_001_10_42_FR1_20250306.csv,66.48648648648648,122,199,1.6311475409836065,0.82,0.16,0.9358974358974359,0.3023255813953488,164.92387913776247,55.84415584415584,74.07407407407408,0.8709677419354839,0.9787234042553191,0.2962962962962963,0.3125,FR1,MYT1L_001_10_42,F
MYT1L_001_10_44_FR1_20250306.csv,93.33333333333333,97,104,1.0721649484536082,0.5,0.16,0.9591836734693877,0.6666666666666666,130.6969205834684,95.83333333333334,92.5925925925926,0.9,0.9743589743589743,1.0,0.5,FR1,MYT1L_001_10_44,M
MYT1L_001_12_45_FR1_20250306.csv,99.21875,127,127,1.0,0.44,0.05,1.0,,185.38266599087683,95.83333333333334,100.0,1.0,1.0,,,FR1,MYT1L_001_12_45,M
MYT1L_001_12_48_FR1_20250306.csv,55.68181818181818,98,184,1.8775510204081634,1.39,0.13,0.8235294117647058,0.2777777777777778,130.88683124391338,82.35294117647058,52.83018867924528,0.875,0.813953488372093,0.0,0.2830188679245283,FR1,MYT1L_001_12_48,F
MYT1L_001_1_1_FR1_20250306.csv,67.05882352941175,114,191,1.6754385964912282,0.75,0.18,0.875,0.375,153.948108783995,68.75,66.39344262295081,0.8823529411764706,0.8717948717948718,0.3,0.4,FR1,MYT1L_001_1_1,F
MYT1L_001_1_3_FR1_20250306.csv,65.49295774647888,92,145,1.576086956521739,0.69,0.09,0.78125,0.45454545454545453,128.76716719283345,67.3913043478261,64.58333333333334,0.8,0.7727272727272727,0.36363636363636365,0.5,FR1,MYT1L_001_1_3,M
