filename,PeakAccuracy,TotalAccuracy,Total_pellets,Total_pokes,PokesPerPellet,RetrievalTime,PokeTime,Win-stay,Win-shift,Lose-shift,Lose-stay,daily pellets,PeakAccuracy_Day,PeakAccuracy_Night,Win-stay_Day,Win-stay_Night,Lose-shift_Day,Lose-shift_Night,Session_type,Mouse_ID,Sex
DNMT3a_002_25_29_Bandit80_20250407.csv,80.625,66.72661870503596,334,558.0,1.6706586826347305,0.5,0.13,0.9311594202898551,0.06884057971014493,0.6470588235294118,0.35294117647058826,161.12672920087957,78.75,85.0,0.8818897637795275,0.9731543624161074,0.5,0.6923076923076923,Bandit80,DNMT3A_002_25_29,M
DNMT3a_002_26_55_Bandit80_20250505.csv,75.625,55.8641975308642,326,647.0,1.9846625766871167,0.69,0.17,0.8731884057971014,0.12681159420289856,0.4675324675324675,0.5324675324675324,156.89140412637585,73.75,71.25,0.8888888888888888,0.8616352201257862,0.42424242424242425,0.5,Bandit80,DNMT3A_002_26_55,F
DNMT3a_002_26_56_Bandit80_20250505.csv,74.70588235294119,48.728246318607766,366,747.0,2.040983606557377,0.56,0.14,0.7716535433070866,0.2283464566929134,0.5151515151515151,0.48484848484848486,176.06048627311245,75.71428571428571,72.22222222222223,0.6611570247933884,0.8721804511278195,0.4864864864864865,0.5517241379310345,Bandit80,DNMT3A_002_26_56,F
DNMT3a_002_26_59_Bandit80_20250505.csv,70.0,55.18072289156627,220,415.0,1.8863636363636365,0.82,0.17,0.9431818181818182,0.056818181818181816,0.34615384615384615,0.6538461538461539,106.10399397136396,70.0,64.0,0.927710843373494,0.956989247311828,0.4,0.2727272727272727,Bandit80,DNMT3A_002_26_59,M
DNMT3a_002_27_40_Bandit80_20250505.csv,72.0,63.61940298507462,311,535.0,1.720257234726688,0.37,0.14,0.8646616541353384,0.13533834586466165,0.5119047619047619,0.4880952380952381,150.60701514455144,77.14285714285714,71.00000000000001,0.8285714285714286,0.8881987577639752,0.5,0.53125,Bandit80,DNMT3A_002_27_40,M
DNMT3a_002_28_31_Bandit80_20250505.csv,64.16666666666666,62.41610738255034,265,446.0,1.6830188679245284,0.56,0.18,0.8583333333333333,0.14166666666666666,0.6896551724137931,0.3103448275862069,128.43060553903928,58.33333333333333,62.85714285714285,0.8380952380952381,0.8740740740740741,0.5,0.7894736842105263,Bandit80,DNMT3A_002_28_31,M
FMR1_007_207_61_Bandit80_20251110.csv,60.0,56.491712707182316,385,729.0,1.8935064935064936,0.61,0.08,0.8316498316498316,0.16835016835016836,0.36538461538461536,0.6346153846153846,195.04070365865073,63.74999999999999,58.33333333333333,0.8363636363636363,0.8279569892473119,0.6153846153846154,0.28205128205128205,Bandit80,FMR1_007_207_61,F
FMR1_007_210_79_Bandit80_20251110.csv,88.23529411764707,58.38323353293413,348,667.0,1.9166666666666667,0.37,0.14,0.9691358024691358,0.030864197530864196,0.3157894736842105,0.6842105263157895,178.75755792177216,72.85714285714285,90.90909090909089,0.9285714285714286,0.9905660377358491,0.34782608695652173,0.29411764705882354,Bandit80,FMR1_007_210_79,M
FMR1_007_211_81_Bandit80_20251110.csv,68.0,58.935361216730044,304,525.0,1.7269736842105263,0.91,0.18,0.8509803921568627,0.14901960784313725,0.5657894736842105,0.4342105263157895,153.84381095185938,50.0,71.1111111111111,0.926829268292683,0.815028901734104,0.38095238095238093,0.6363636363636364,Bandit80,FMR1_007_211_81,F
FMR1_007_211_83_Bandit80_20251110.csv,75.29411764705883,62.284820031298906,351,639.0,1.8205128205128205,1.34,0.16,0.7867647058823529,0.21323529411764705,0.5930232558139535,0.4069767441860465,176.29987908101572,72.22222222222221,78.8888888888889,0.7289719626168224,0.8242424242424242,0.5666666666666667,0.6071428571428571,Bandit80,FMR1_007_211_83,F
